HSPF_BLOCK,HSPF_TABLE,HSPF_TABLE_EXT,HDF_TABLE,TEMPLATE,HSPF_MANUAL_SORT_ORDER,TABLE_HEADER,TABLE_HELP
RCHRES,GQ-ADTHETA,GQ-ADTHETA2,/RCHRES/GQUAL/GQUAL2,,297,"*** RCHRES     Adsorption/desorption temp. correction parameters
*** x -  x ADPM(1,3) ADPM(2,3) ADPM(3,3) ADPM(4,3) ADPM(5,3) ADPM(6,3)",*** Adsorption/desorption temperature correction parameters.
RCHRES,GQ-ADTHETA,GQ-ADTHETA3,/RCHRES/GQUAL/GQUAL3,,297,"*** RCHRES     Adsorption/desorption temp. correction parameters
*** x -  x ADPM(1,3) ADPM(2,3) ADPM(3,3) ADPM(4,3) ADPM(5,3) ADPM(6,3)",*** Adsorption/desorption temperature correction parameters.
RCHRES,GQ-ALPHA,GQ-ALPHA,/RCHRES/GQUAL/EXTENDEDS/ALPH,,303,"***          Values of base absorbance coefficient (/cm)
***               K1        K2        K3        K4        K5        K6        K7
    RCHRES***     K8        K9       K10       K11       K12       K13       K14
*** x -  x       K15       K16       K17       K18","*** Values of base absorbance coeff (/cm) for each of the 18 light
*** wavelengths.  When an entry has to be continued onto more than 1 line:
*** 1) no blank or ""comment"" lines may be put between any of the lines for
*** a continued entry.  Put all comments ahead of the entry, 2) The
*** <range> specfication must be repeated for each line onto which the
*** entry is continued."
RCHRES,GQ-BIOPM,GQ-BIOPM1,/RCHRES/GQUAL/GQUAL1,,291,"*** RCHRES    BIOCON     THBIO       BIO
*** x -  x  1/mg/day                mg/l",*** Biodegradation parameters.
RCHRES,GQ-BIOPM,GQ-BIOPM2,/RCHRES/GQUAL/GQUAL2,,291,"*** RCHRES    BIOCON     THBIO       BIO
*** x -  x  1/mg/day                mg/l",*** Biodegradation parameters.
RCHRES,GQ-BIOPM,GQ-BIOPM3,/RCHRES/GQUAL/GQUAL3,,291,"*** RCHRES    BIOCON     THBIO       BIO
*** x -  x  1/mg/day                mg/l",*** Biodegradation parameters.
RCHRES,GQ-CFGAS,GQ-CFGAS1,/RCHRES/GQUAL/GQUAL1,,290,"*** RCHRES     CFGAS
*** x -  x",*** Ratio of volatilization to oxygen reaeration.
RCHRES,GQ-CFGAS,GQ-CFGAS2,/RCHRES/GQUAL/GQUAL2,,290,"*** RCHRES     CFGAS
*** x -  x",*** Ratio of volatilization to oxygen reaeration.
RCHRES,GQ-CFGAS,GQ-CFGAS3,/RCHRES/GQUAL/GQUAL3,,290,"*** RCHRES     CFGAS
*** x -  x",*** Ratio of volatilization to oxygen reaeration.
RCHRES,GQ-CLDFACT,GQ-CLDFACT,/RCHRES/GQUAL/EXTENDEDS/KCLD,,306,"***          Values of light extinction efficiency of cloud cover
***               F1        F2        F3        F4        F5        F6        F7
    RCHRES***     F8        F9       F10       F11       F12       F13       F14
*** x -  x       F15       F16       F17       F18","*** Values of light extinction efficiency of cloud cover, for each of the
*** 18 light wavelengths: When an entry has to be continued onto more
*** than 1 line: 1) no blank or ""comment"" lines may be put between any of
*** the lines for a continued entry.  Put all comments ahead of the entry,
*** 2) The <range> specfication must be repeated for each line onto which
*** the entry is continued."
RCHRES,GQ-DAUGHTER,GQ-DAUGHTER_biodegradation,/RCHRES/GQUAL/CF/BIODEGRADATION,,318,"***           Relationship between parent and daughter compounds.
***             ZERO       2F1       3F1       4F1       5F1       6F1       7F1
***             ZERO      ZERO       3F2       4F2       5F2       6F2       7F2
***             ZERO      ZERO      ZERO       4F3       5F3       6F3       7F3
***             ZERO      ZERO      ZERO      ZERO       5F4       6F4       7F4
***             ZERO      ZERO      ZERO      ZERO      ZERO       6F5       7F5
    RCHRES***   ZERO      ZERO      ZERO      ZERO      ZERO      ZERO       7F6
*** x -  x      ZERO      ZERO      ZERO      ZERO      ZERO      ZERO      ZER0","*** This table-type specifies the relationship between parent and daughter
*** compounds.  The table must be repeated in sequence for each decay
*** process that produces ""daughter"" quals from decay of ""parent"" quals.
*** The proper sequence is : 1-hydrolysis, 2-oxidation by free radical
*** oxygen, 3-photolysis, 4-volatilization, 5-biodegradation, 6-general
*** first order decay. If some processes are not active, then dummy tables
*** are used to preserve this order.  In this table data has to be
*** specified using one row per qual.  Extra rows will be ignored.
*** Missing rows will be filled in with zeroes."
RCHRES,GQ-DAUGHTER,GQ-DAUGHTER_first_order,/RCHRES/GQUAL/CF/FIRST_ORDER,,318,"***           Relationship between parent and daughter compounds.
***             ZERO       2F1       3F1       4F1       5F1       6F1       7F1
***             ZERO      ZERO       3F2       4F2       5F2       6F2       7F2
***             ZERO      ZERO      ZERO       4F3       5F3       6F3       7F3
***             ZERO      ZERO      ZERO      ZERO       5F4       6F4       7F4
***             ZERO      ZERO      ZERO      ZERO      ZERO       6F5       7F5
    RCHRES***   ZERO      ZERO      ZERO      ZERO      ZERO      ZERO       7F6
*** x -  x      ZERO      ZERO      ZERO      ZERO      ZERO      ZERO      ZER0","*** This table-type specifies the relationship between parent and daughter
*** compounds.  The table must be repeated in sequence for each decay
*** process that produces ""daughter"" quals from decay of ""parent"" quals.
*** The proper sequence is : 1-hydrolysis, 2-oxidation by free radical
*** oxygen, 3-photolysis, 4-volatilization, 5-biodegradation, 6-general
*** first order decay. If some processes are not active, then dummy tables
*** are used to preserve this order.  In this table data has to be
*** specified using one row per qual.  Extra rows will be ignored.
*** Missing rows will be filled in with zeroes."
RCHRES,GQ-DAUGHTER,GQ-DAUGHTER_hydrolysis,/RCHRES/GQUAL/CF/HYDROLYSIS,,318,"***           Relationship between parent and daughter compounds.
***             ZERO       2F1       3F1       4F1       5F1       6F1       7F1
***             ZERO      ZERO       3F2       4F2       5F2       6F2       7F2
***             ZERO      ZERO      ZERO       4F3       5F3       6F3       7F3
***             ZERO      ZERO      ZERO      ZERO       5F4       6F4       7F4
***             ZERO      ZERO      ZERO      ZERO      ZERO       6F5       7F5
    RCHRES***   ZERO      ZERO      ZERO      ZERO      ZERO      ZERO       7F6
*** x -  x      ZERO      ZERO      ZERO      ZERO      ZERO      ZERO      ZER0","*** This table-type specifies the relationship between parent and daughter
*** compounds.  The table must be repeated in sequence for each decay
*** process that produces ""daughter"" quals from decay of ""parent"" quals.
*** The proper sequence is : 1-hydrolysis, 2-oxidation by free radical
*** oxygen, 3-photolysis, 4-volatilization, 5-biodegradation, 6-general
*** first order decay. If some processes are not active, then dummy tables
*** are used to preserve this order.  In this table data has to be
*** specified using one row per qual.  Extra rows will be ignored.
*** Missing rows will be filled in with zeroes."
RCHRES,GQ-DAUGHTER,GQ-DAUGHTER_oxidation,/RCHRES/GQUAL/CF/OXIDATION,,318,"***           Relationship between parent and daughter compounds.
***             ZERO       2F1       3F1       4F1       5F1       6F1       7F1
***             ZERO      ZERO       3F2       4F2       5F2       6F2       7F2
***             ZERO      ZERO      ZERO       4F3       5F3       6F3       7F3
***             ZERO      ZERO      ZERO      ZERO       5F4       6F4       7F4
***             ZERO      ZERO      ZERO      ZERO      ZERO       6F5       7F5
    RCHRES***   ZERO      ZERO      ZERO      ZERO      ZERO      ZERO       7F6
*** x -  x      ZERO      ZERO      ZERO      ZERO      ZERO      ZERO      ZER0","*** This table-type specifies the relationship between parent and daughter
*** compounds.  The table must be repeated in sequence for each decay
*** process that produces ""daughter"" quals from decay of ""parent"" quals.
*** The proper sequence is : 1-hydrolysis, 2-oxidation by free radical
*** oxygen, 3-photolysis, 4-volatilization, 5-biodegradation, 6-general
*** first order decay. If some processes are not active, then dummy tables
*** are used to preserve this order.  In this table data has to be
*** specified using one row per qual.  Extra rows will be ignored.
*** Missing rows will be filled in with zeroes."
RCHRES,GQ-DAUGHTER,GQ-DAUGHTER_photolysis,/RCHRES/GQUAL/CF/PHOTOLYSIS,,318,"***           Relationship between parent and daughter compounds.
***             ZERO       2F1       3F1       4F1       5F1       6F1       7F1
***             ZERO      ZERO       3F2       4F2       5F2       6F2       7F2
***             ZERO      ZERO      ZERO       4F3       5F3       6F3       7F3
***             ZERO      ZERO      ZERO      ZERO       5F4       6F4       7F4
***             ZERO      ZERO      ZERO      ZERO      ZERO       6F5       7F5
    RCHRES***   ZERO      ZERO      ZERO      ZERO      ZERO      ZERO       7F6
*** x -  x      ZERO      ZERO      ZERO      ZERO      ZERO      ZERO      ZER0","*** This table-type specifies the relationship between parent and daughter
*** compounds.  The table must be repeated in sequence for each decay
*** process that produces ""daughter"" quals from decay of ""parent"" quals.
*** The proper sequence is : 1-hydrolysis, 2-oxidation by free radical
*** oxygen, 3-photolysis, 4-volatilization, 5-biodegradation, 6-general
*** first order decay. If some processes are not active, then dummy tables
*** are used to preserve this order.  In this table data has to be
*** specified using one row per qual.  Extra rows will be ignored.
*** Missing rows will be filled in with zeroes."
RCHRES,GQ-DAUGHTER,GQ-DAUGHTER_reserved,/RCHRES/GQUAL/CF/RESERVED,,318,"***           Relationship between parent and daughter compounds.
***             ZERO       2F1       3F1       4F1       5F1       6F1       7F1
***             ZERO      ZERO       3F2       4F2       5F2       6F2       7F2
***             ZERO      ZERO      ZERO       4F3       5F3       6F3       7F3
***             ZERO      ZERO      ZERO      ZERO       5F4       6F4       7F4
***             ZERO      ZERO      ZERO      ZERO      ZERO       6F5       7F5
    RCHRES***   ZERO      ZERO      ZERO      ZERO      ZERO      ZERO       7F6
*** x -  x      ZERO      ZERO      ZERO      ZERO      ZERO      ZERO      ZER0","*** This table-type specifies the relationship between parent and daughter
*** compounds.  The table must be repeated in sequence for each decay
*** process that produces ""daughter"" quals from decay of ""parent"" quals.
*** The proper sequence is : 1-hydrolysis, 2-oxidation by free radical
*** oxygen, 3-photolysis, 4-volatilization, 5-biodegradation, 6-general
*** first order decay. If some processes are not active, then dummy tables
*** are used to preserve this order.  In this table data has to be
*** specified using one row per qual.  Extra rows will be ignored.
*** Missing rows will be filled in with zeroes."
RCHRES,GQ-DELTA,GQ-DELTA,/RCHRES/GQUAL/EXTENDEDS/DEL,,305,"***          Values of phytoplankton absorbance coefficient (l/mg.cm)
***               K1        K2        K3        K4        K5        K6        K7
    RCHRES***     K8        K9       K10       K11       K12       K13       K14
*** x -  x       K15       K16       K17       K18","*** Values of phytoplankton absorbance coefficient (l/mg.cm). When an
*** entry has to be continued onto more than 1 line: 1) no blank or
*** ""comment"" lines may be put between any of the lines for a continued
*** entry.  Put all comments ahead of the entry, 2) The <range>
*** specfication must be repeated for each line onto which the entry is
*** continued."
RCHRES,GQ-FLG2,GQ-FLG21,/RCHRES/GQUAL/GQUAL1,,286,"*** RCHRES HDRL OXID PHOT VOLT BIOD  GEN SBMS
*** x -  x",*** Second set of flags for a qual.
RCHRES,GQ-FLG2,GQ-FLG22,/RCHRES/GQUAL/GQUAL2,,286,"*** RCHRES HDRL OXID PHOT VOLT BIOD  GEN SBMS
*** x -  x",*** Second set of flags for a qual.
RCHRES,GQ-FLG2,GQ-FLG23,/RCHRES/GQUAL/GQUAL3,,286,"*** RCHRES HDRL OXID PHOT VOLT BIOD  GEN SBMS
*** x -  x",*** Second set of flags for a qual.
RCHRES,GQ-GAMMA,GQ-GAMMA,/RCHRES/GQUAL/EXTENDEDS/GAMM,,304,"***          Values sediment absorbance coefficient (l/mg.cm)
***               K1        K2        K3        K4        K5        K6        K7
    RCHRES***     K8        K9       K10       K11       K12       K13       K14
*** x -  x       K15       K16       K17       K18","*** Values of sediment absorbance coeff (l/mg.cm). When an entry has to be
*** continued onto more than 1 line: 1) no blank or ""comment"" lines may be
*** put between any of the lines for a continued entry.  Put all comments
*** ahead of the entry, 2) The <range> specfication must be repeated for
*** each line onto which the entry is continued."
RCHRES,GQ-GENDATA,GQ-GENDATA,/RCHRES/GQUAL/PARAMETERS,,283,"*** RCHRES NGQL TPFG PHFG ROFG CDFG SDFG PYFG  LAT
*** x -  x                                     deg",*** General input for Section GQUAL.
RCHRES,GQ-GENDECAY,GQ-GENDECAY1,/RCHRES/GQUAL/GQUAL1,,293,"*** RCHRES    FSTDEC     THFST
*** x -  x    (/day)","*** Parameters for ""general"" decay."
RCHRES,GQ-GENDECAY,GQ-GENDECAY2,/RCHRES/GQUAL/GQUAL2,,293,"*** RCHRES    FSTDEC     THFST
*** x -  x    (/day)","*** Parameters for ""general"" decay."
RCHRES,GQ-GENDECAY,GQ-GENDECAY3,/RCHRES/GQUAL/GQUAL3,,293,"*** RCHRES    FSTDEC     THFST
*** x -  x    (/day)","*** Parameters for ""general"" decay."
RCHRES,GQ-HYDPM,GQ-HYDPM1,/RCHRES/GQUAL/GQUAL1,,287,"*** RCHRES        KA        KB        KN     THHYD
*** x -  x    /M-sec    /M-sec      /sec",*** Hydrolysis parameters.
RCHRES,GQ-HYDPM,GQ-HYDPM2,/RCHRES/GQUAL/GQUAL2,,287,"*** RCHRES        KA        KB        KN     THHYD
*** x -  x    /M-sec    /M-sec      /sec",*** Hydrolysis parameters.
RCHRES,GQ-HYDPM,GQ-HYDPM3,/RCHRES/GQUAL/GQUAL3,,287,"*** RCHRES        KA        KB        KN     THHYD
*** x -  x    /M-sec    /M-sec      /sec",*** Hydrolysis parameters.
RCHRES,GQ-KD,GQ-KD1,/RCHRES/GQUAL/GQUAL1,,295,"*** RCHRES                  Partition coefficients (l/mg)
*** x -  x ADPM(1,1) ADPM(2,1) ADPM(3,1) ADPM(4,1) ADPM(5,1) ADPM(6,1)",*** Partition coefficients.
RCHRES,GQ-KD,GQ-KD2,/RCHRES/GQUAL/GQUAL2,,295,"*** RCHRES                  Partition coefficients (l/mg)
*** x -  x ADPM(1,1) ADPM(2,1) ADPM(3,1) ADPM(4,1) ADPM(5,1) ADPM(6,1)",*** Partition coefficients.
RCHRES,GQ-KD,GQ-KD3,/RCHRES/GQUAL/GQUAL3,,295,"*** RCHRES                  Partition coefficients (l/mg)
*** x -  x ADPM(1,1) ADPM(2,1) ADPM(3,1) ADPM(4,1) ADPM(5,1) ADPM(6,1)",*** Partition coefficients.
RCHRES,GQ-PHOTPM,GQ-PHOTPM,/RCHRES/GQUAL/EXTENDEDS/PHOTPM,,289,"***               K1        K2        K3        K4        K5        K6        K7
    RCHRES***     K8        K9       K10       K11       K12       K13       K14
*** x -  x       K15       K16       K17       K18       PHI     THETA","*** Parameters for photolysis. **NOTE** 1. No blank or ""comment"" lines may
*** be put between any of the lines for a continued entry.  Put all
*** comments ahead of the entry.  2. The <range> specification must be
*** repeated for each line onto which the entry is continued."
RCHRES,GQ-QALDATA,GQ-QALDATA1,/RCHRES/GQUAL/GQUAL1,,363,"*** RCHRES                GQID      DQAL    CONCID      CONV     QTYID
*** x -  x                        concid",*** Data for a generalized quality constituent (qual).
RCHRES,GQ-QALDATA,GQ-QALDATA2,/RCHRES/GQUAL/GQUAL2,,363,"*** RCHRES                GQID      DQAL    CONCID      CONV     QTYID
*** x -  x                        concid",*** Data for a generalized quality constituent (qual).
RCHRES,GQ-QALDATA,GQ-QALDATA3,/RCHRES/GQUAL/GQUAL3,,363,"*** RCHRES                GQID      DQAL    CONCID      CONV     QTYID
*** x -  x                        concid",*** Data for a generalized quality constituent (qual).
RCHRES,GQ-QALFG,GQ-QALFG1,/RCHRES/GQUAL/GQUAL1,,285,"*** RCHRES HDRL OXID PHOT VOLT BIOD  GEN SDAS
*** x -  x",*** First set of flags for a qual.
RCHRES,GQ-QALFG,GQ-QALFG2,/RCHRES/GQUAL/GQUAL2,,285,"*** RCHRES HDRL OXID PHOT VOLT BIOD  GEN SDAS
*** x -  x",*** First set of flags for a qual.
RCHRES,GQ-QALFG,GQ-QALFG3,/RCHRES/GQUAL/GQUAL3,,285,"*** RCHRES HDRL OXID PHOT VOLT BIOD  GEN SDAS
*** x -  x",*** First set of flags for a qual.
RCHRES,GQ-ROXPM,GQ-ROXPM1,/RCHRES/GQUAL/GQUAL1,,288,"*** RCHRES       KOX      THOX
*** x -  x    /M.sec",*** Parameters for free radical oxidation.
RCHRES,GQ-ROXPM,GQ-ROXPM2,/RCHRES/GQUAL/GQUAL2,,288,"*** RCHRES       KOX      THOX
*** x -  x    /M.sec",*** Parameters for free radical oxidation.
RCHRES,GQ-ROXPM,GQ-ROXPM3,/RCHRES/GQUAL/GQUAL3,,288,"*** RCHRES       KOX      THOX
*** x -  x    /M.sec",*** Parameters for free radical oxidation.
RCHRES,GQ-SEDCONC,GQ-SEDCONC1,/RCHRES/GQUAL/GQUAL1,,298,"*** RCHRES  Initial concentrations on sediment (concu/mg)
*** x -  x     SQAL1     SQAL2     SQAL3     SQAL4     SQAL5     SQAL6",*** Initial concentrations on sediment.
RCHRES,GQ-SEDCONC,GQ-SEDCONC2,/RCHRES/GQUAL/GQUAL2,,298,"*** RCHRES  Initial concentrations on sediment (concu/mg)
*** x -  x     SQAL1     SQAL2     SQAL3     SQAL4     SQAL5     SQAL6",*** Initial concentrations on sediment.
RCHRES,GQ-SEDCONC,GQ-SEDCONC3,/RCHRES/GQUAL/GQUAL3,,298,"*** RCHRES  Initial concentrations on sediment (concu/mg)
*** x -  x     SQAL1     SQAL2     SQAL3     SQAL4     SQAL5     SQAL6",*** Initial concentrations on sediment.
RCHRES,GQ-SEDDECAY,GQ-SEDDECAY1,/RCHRES/GQUAL/GQUAL1,,294,"*** RCHRES     KSUSP    THSUSP      KBED     THBED
*** x -  x      /day                /day",*** Parameters for decay of contaminant adsorbed to sediment.
RCHRES,GQ-SEDDECAY,GQ-SEDDECAY2,/RCHRES/GQUAL/GQUAL2,,294,"*** RCHRES     KSUSP    THSUSP      KBED     THBED
*** x -  x      /day                /day",*** Parameters for decay of contaminant adsorbed to sediment.
RCHRES,GQ-SEDDECAY,GQ-SEDDECAY3,/RCHRES/GQUAL/GQUAL3,,294,"*** RCHRES     KSUSP    THSUSP      KBED     THBED
*** x -  x      /day                /day",*** Parameters for decay of contaminant adsorbed to sediment.
RCHRES,GQ-VALUES,GQ-VALUES1,/RCHRES/GQUAL/GQUAL1,,299,"*** RCHRES      TWAT     PHVAL       ROC       CLD     SDCNC       PHY
*** x -  x     deg C              mole/l    tenths      mg/l      mg/l",*** Initial values for inputs which are constant (GQUAL).
RCHRES,GQ-VALUES,GQ-VALUES2,/RCHRES/GQUAL/GQUAL2,,299,"*** RCHRES      TWAT     PHVAL       ROC       CLD     SDCNC       PHY
*** x -  x     deg C              mole/l    tenths      mg/l      mg/l",*** Initial values for inputs which are constant (GQUAL).
RCHRES,GQ-VALUES,GQ-VALUES3,/RCHRES/GQUAL/GQUAL3,,299,"*** RCHRES      TWAT     PHVAL       ROC       CLD     SDCNC       PHY
*** x -  x     deg C              mole/l    tenths      mg/l      mg/l",*** Initial values for inputs which are constant (GQUAL).
